customer_id,archetype,monthly_income,income_volatility_cv,dti_ratio,savings_rate,liquidity_buffer_days,discretionary_spend_ratio,late_mandate_count_90d,balance_trend_slope,expense_trend_pct,upi_txns_per_day,night_txn_ratio,new_beneficiary_pct,merchant_category_entropy,is_stressed,life_stage
CUST_GIG_04001,gig_worker,17639.9,0.533,0.105,-0.1178,8.8,0.1633,0,-5990.35,9.29,19.45,0.0617,0.0334,1.3666,0,EARLY_CAREER_GIG
CUST_RUR_04002,rural_agri,21942.07,0.6949,0.0652,0.1967,9.8,0.1285,0,3481.89,23.27,3.22,0.0027,0.0376,0.6873,0,RURAL_AGRI_ALLIED
CUST_GIG_04003,gig_worker,19376.57,0.2652,0.1552,0.0084,25.5,0.2958,0,-1176.89,6.98,21.61,0.1687,0.0903,0.7766,0,EARLY_CAREER_GIG
CUST_SAL_04004,salaried_tier1,58195.95,0.0339,0.3419,0.1086,103.5,0.1934,0,-117.96,5.82,8.78,0.0516,0.0832,1.6133,0,EARLY_CAREER_SALARIED
CUST_SAL_04005,salaried_tier1,84366.94,0.0551,0.1914,0.2983,70.3,0.5059,0,27690.68,-5.52,5.07,0.0393,0.0814,1.8081,0,EARLY_CAREER_SALARIED
CUST_SAL_04006,salaried_tier1,56325.63,0.0948,0.2156,0.0883,66.0,0.3725,1,-4426.07,-14.11,3.08,0.0321,0.0613,1.6467,0,EARLY_CAREER_SALARIED
CUST_KIR_04007,kirana_msme,48408.91,0.3917,0.2388,0.0601,30.5,0.1598,0,-553.49,-0.75,19.34,0.0273,0.177,1.4739,0,MSME_KIRANA_SEASONAL
CUST_KIR_04008,kirana_msme,70821.22,0.2346,0.08,0.2997,49.3,0.0824,0,9407.31,-0.16,21.39,0.0184,0.1594,1.6628,0,MSME_KIRANA_SEASONAL
CUST_GIG_04009,gig_worker,10000.0,0.6298,0.0716,0.1004,35.2,0.1124,3,-1546.4,1.59,19.93,0.032,0.1139,1.1679,0,EARLY_CAREER_GIG
CUST_SAL_04010,salaried_tier1,82407.53,0.0285,0.4694,0.1343,18.4,0.2395,0,12064.27,-6.87,3.88,0.0127,0.0495,2.4533,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_SAL_04011,salaried_tier1,70160.66,0.0951,0.5473,0.2298,59.7,0.5073,1,9107.92,9.63,9.75,0.0744,0.1099,1.6877,1,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_KIR_04012,kirana_msme,46342.69,0.2464,0.1147,0.1852,51.9,0.1287,0,12473.9,-4.36,18.24,0.0242,0.168,1.3906,0,MSME_KIRANA_SEASONAL
CUST_GIG_04013,gig_worker,22155.14,0.5885,0.1112,-0.0134,35.0,0.1073,0,-2866.76,32.27,12.98,0.0822,0.1468,0.8799,0,EARLY_CAREER_GIG
CUST_SAL_04014,salaried_tier1,43991.82,0.0983,0.5393,0.2577,37.2,0.5021,0,15705.92,-2.98,6.57,0.0127,0.1104,2.3189,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_GIG_04015,gig_worker,19576.07,0.3108,0.1773,-0.1098,27.9,0.15,0,2064.72,20.48,20.49,0.1981,0.13,0.7902,0,EARLY_CAREER_GIG
CUST_SAL_04016,salaried_tier1,65799.58,0.0654,0.5082,0.2284,29.3,0.4618,0,18207.63,6.11,9.88,0.0682,0.0224,2.6018,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_RUR_04017,rural_agri,21115.05,0.4699,0.074,-0.079,34.8,0.0472,1,-328.74,3.39,2.93,0.0078,0.0403,0.9374,0,RURAL_AGRI_ALLIED
CUST_RUR_04018,rural_agri,27438.71,0.6094,0.0227,-0.0291,32.2,0.074,0,-8351.83,20.15,2.1,0.0174,0.0642,0.812,0,RURAL_AGRI_ALLIED
CUST_SAL_04019,salaried_tier1,63965.59,0.0628,0.4909,0.1736,41.5,0.369,0,-8077.61,23.6,7.66,0.0556,0.0401,2.5844,1,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_SAL_04020,salaried_tier1,91090.32,0.0812,0.3687,0.3074,52.6,0.347,0,22839.08,0.14,5.61,0.0179,0.0836,2.073,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_KIR_04021,kirana_msme,53414.24,0.1915,0.2941,0.2396,47.5,0.139,0,1395.15,15.33,10.42,0.0022,0.2016,1.6445,0,MSME_KIRANA_SEASONAL
CUST_SAL_04022,salaried_tier1,77753.58,0.0469,0.4975,0.1055,67.5,0.395,0,5588.26,2.94,7.77,0.0711,0.0554,2.2763,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_GIG_04023,gig_worker,27537.91,0.3053,0.0696,-0.1309,34.1,0.2742,0,-305.95,2.99,19.32,0.1046,0.0903,1.0729,0,EARLY_CAREER_GIG
CUST_RUR_04024,rural_agri,19560.33,0.3359,0.2383,-0.056,48.1,0.0932,2,-1121.49,8.78,0.82,0.0187,0.0534,0.8594,0,RURAL_AGRI_ALLIED
CUST_GIG_04025,gig_worker,11449.18,0.2674,0.1577,0.1168,28.8,0.1861,2,1245.66,-8.49,15.97,0.1163,0.0359,0.8163,0,EARLY_CAREER_GIG
CUST_RUR_04026,rural_agri,12676.02,0.6193,0.0164,0.0023,20.1,0.0302,1,-3920.44,9.17,1.42,0.0399,0.0127,0.6652,0,RURAL_AGRI_ALLIED
CUST_KIR_04027,kirana_msme,37883.53,0.435,0.2047,0.2022,65.7,0.1194,0,-852.12,8.5,18.75,0.0265,0.11,0.9509,0,MSME_KIRANA_SEASONAL
CUST_SAL_04028,salaried_tier1,53621.92,0.0491,0.163,0.1538,36.9,0.2014,0,-6416.7,0.74,10.89,0.0754,0.1069,2.4955,0,EARLY_CAREER_SALARIED
CUST_GIG_04029,gig_worker,20508.53,0.2996,0.1307,0.065,9.7,0.2167,0,-2824.63,28.53,13.71,0.1997,0.1407,0.9909,0,EARLY_CAREER_GIG
CUST_KIR_04030,kirana_msme,71244.43,0.2505,0.0674,0.1544,58.1,0.1332,0,6109.38,19.17,24.76,0.0297,0.0698,0.8442,0,MSME_KIRANA_SEASONAL
CUST_GIG_04031,gig_worker,21294.0,0.3804,0.1424,-0.0408,21.1,0.2067,3,-8947.68,-0.09,9.94,0.0842,0.0804,1.1776,1,EARLY_CAREER_GIG
CUST_SAL_04032,salaried_tier1,89376.66,0.0283,0.4563,0.2482,101.1,0.5324,0,18132.42,11.58,4.63,0.0329,0.053,2.0577,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_SAL_04033,salaried_tier1,84897.96,0.0237,0.3315,0.0238,118.8,0.5496,0,4043.65,1.36,10.13,0.0327,0.0894,2.368,0,EARLY_CAREER_SALARIED
CUST_RUR_04034,rural_agri,20465.97,0.7085,0.1332,-0.0536,25.7,0.1358,0,-1608.54,1.83,1.89,0.0131,0.0169,0.645,0,RURAL_AGRI_ALLIED
CUST_SAL_04035,salaried_tier1,57855.9,0.0566,0.3351,0.2353,91.8,0.4063,0,15107.08,-15.12,7.05,0.0467,0.0439,1.5108,0,EARLY_CAREER_SALARIED
CUST_RUR_04036,rural_agri,11775.66,0.5176,0.1916,0.023,31.8,0.1461,3,-1013.35,28.42,0.93,0.0309,0.0256,1.1501,0,RURAL_AGRI_ALLIED
CUST_RUR_04037,rural_agri,20377.18,0.7072,0.1706,0.1463,56.3,0.1154,0,7566.62,4.95,1.99,0.0198,0.0618,0.6489,0,RURAL_AGRI_ALLIED
CUST_GIG_04038,gig_worker,16144.09,0.3659,0.0219,0.0957,24.4,0.1343,0,-528.75,5.07,23.04,0.1603,0.0557,1.0715,0,EARLY_CAREER_GIG
CUST_GIG_04039,gig_worker,15261.33,0.2998,0.0987,0.076,20.2,0.2707,0,-3327.91,-2.7,22.06,0.0394,0.038,1.4105,0,EARLY_CAREER_GIG
CUST_GIG_04040,gig_worker,25331.21,0.6433,0.1617,0.0675,3.0,0.1033,1,-1625.99,-0.81,8.39,0.1559,0.0803,0.9686,0,EARLY_CAREER_GIG
CUST_RUR_04041,rural_agri,19470.87,0.694,0.039,0.1673,15.0,0.0807,1,763.36,5.57,3.25,0.0359,0.06,0.7197,0,RURAL_AGRI_ALLIED
CUST_SAL_04042,salaried_tier1,36545.16,0.0395,0.2104,0.2407,83.7,0.2669,1,2740.61,9.15,2.69,0.0143,0.0343,2.218,0,EARLY_CAREER_SALARIED
CUST_KIR_04043,kirana_msme,35114.01,0.2245,0.2092,0.2679,42.2,0.1288,0,8487.46,8.75,22.83,0.0083,0.1882,1.5706,0,MSME_KIRANA_SEASONAL
CUST_GIG_04044,gig_worker,31160.61,0.3067,0.1331,0.0626,39.0,0.2312,0,-5124.23,-4.48,13.69,0.1452,0.1169,1.3057,0,EARLY_CAREER_GIG
CUST_KIR_04045,kirana_msme,35910.54,0.2518,0.082,0.1599,74.5,0.0601,0,869.31,11.85,22.69,0.0276,0.1485,0.8438,0,MSME_KIRANA_SEASONAL
CUST_KIR_04046,kirana_msme,26852.88,0.3776,0.1575,0.2801,88.3,0.0816,0,2397.84,-8.69,22.36,0.0207,0.1715,1.3369,0,MSME_KIRANA_SEASONAL
CUST_KIR_04047,kirana_msme,43886.99,0.1964,0.1862,0.0523,52.2,0.0942,0,-4275.38,15.73,22.09,0.0197,0.082,1.2446,0,MSME_KIRANA_SEASONAL
CUST_GIG_04048,gig_worker,13744.05,0.6265,0.0272,0.0705,15.6,0.2705,0,-4605.2,1.7,23.37,0.0783,0.1213,1.4914,0,EARLY_CAREER_GIG
CUST_RUR_04049,rural_agri,18030.83,0.7807,0.1017,-0.0659,23.8,0.1498,1,-965.24,17.02,3.93,0.0215,0.0135,0.738,0,RURAL_AGRI_ALLIED
CUST_SAL_04050,salaried_tier1,70790.57,0.0761,0.3695,-0.0439,53.2,0.3267,0,-21961.65,2.92,7.13,0.0231,0.0952,2.2101,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_RUR_04051,rural_agri,24635.92,0.5161,0.1972,0.1141,26.1,0.1375,0,3440.65,1.47,4.34,0.0436,0.0326,0.7509,0,RURAL_AGRI_ALLIED
CUST_GIG_04052,gig_worker,11981.72,0.587,0.0148,-0.1314,21.6,0.1696,0,-4385.84,18.89,27.48,0.1172,0.0405,0.837,0,EARLY_CAREER_GIG
CUST_RUR_04053,rural_agri,16017.42,0.6872,0.1881,0.0449,27.2,0.0517,0,1181.16,4.89,4.97,0.0276,0.0241,0.7371,0,RURAL_AGRI_ALLIED
CUST_GIG_04054,gig_worker,30634.08,0.5689,0.1648,-0.0156,39.4,0.1778,0,-1591.13,-11.44,14.8,0.0967,0.109,0.9576,0,EARLY_CAREER_GIG
CUST_GIG_04055,gig_worker,29474.09,0.2837,0.1377,-0.0963,38.7,0.1683,0,-11680.27,-11.52,19.08,0.0592,0.1293,1.201,0,EARLY_CAREER_GIG
CUST_SAL_04056,salaried_tier1,59674.25,0.0974,0.3267,0.2413,62.5,0.225,0,10620.97,23.6,8.82,0.028,0.0441,1.8762,0,EARLY_CAREER_SALARIED
CUST_RUR_04057,rural_agri,14599.2,0.6669,0.1449,0.0871,24.4,0.0967,0,98.72,12.96,5.14,0.0339,0.0569,0.5571,0,RURAL_AGRI_ALLIED
CUST_SAL_04058,salaried_tier1,84435.75,0.0467,0.213,0.3125,26.0,0.4547,0,7126.8,1.19,3.1,0.0456,0.0388,2.3901,0,EARLY_CAREER_SALARIED
CUST_RUR_04059,rural_agri,26801.3,0.5166,0.1028,0.0362,52.3,0.1004,1,-2255.79,-11.08,5.66,0.0419,0.0749,1.0043,0,RURAL_AGRI_ALLIED
CUST_RUR_04060,rural_agri,21913.94,0.7153,0.1626,-0.0811,22.5,0.1181,0,-4876.46,11.54,3.49,0.0131,0.0754,0.9368,0,RURAL_AGRI_ALLIED
CUST_SAL_04061,salaried_tier1,48523.06,0.0867,0.4666,0.2824,82.0,0.4346,1,9367.06,-12.72,2.83,0.0188,0.107,1.666,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_SAL_04062,salaried_tier1,64241.29,0.0853,0.4721,0.2905,95.7,0.1746,0,3591.57,21.87,9.26,0.0439,0.0684,2.1746,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_GIG_04063,gig_worker,18917.48,0.5982,0.0419,-0.0882,13.9,0.2064,0,-6319.66,17.2,21.84,0.1843,0.0539,0.7578,1,EARLY_CAREER_GIG
CUST_SAL_04064,salaried_tier1,91393.55,0.0368,0.4836,-0.0411,74.5,0.2775,1,-29827.25,10.0,10.02,0.0747,0.0534,2.1492,1,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_RUR_04065,rural_agri,18067.34,0.5476,0.2228,0.1711,11.2,0.0748,3,4178.62,-11.71,4.47,0.0051,0.0535,1.0739,0,RURAL_AGRI_ALLIED
CUST_SAL_04066,salaried_tier1,52074.93,0.0697,0.2947,-0.0162,70.1,0.2727,0,535.18,-8.43,8.19,0.0171,0.0287,1.7581,0,EARLY_CAREER_SALARIED
CUST_SAL_04067,salaried_tier1,67323.99,0.0289,0.4575,0.2623,109.6,0.4323,0,16716.14,-6.35,5.84,0.0624,0.0791,2.2154,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_RUR_04068,rural_agri,8000.0,0.7905,0.0048,0.1448,10.3,0.0396,0,-1336.5,13.97,4.23,0.0314,0.0642,0.9905,0,RURAL_AGRI_ALLIED
CUST_GIG_04069,gig_worker,33497.76,0.4878,0.0443,0.1243,44.0,0.2316,0,5845.92,35.08,10.17,0.0918,0.1471,1.0835,0,EARLY_CAREER_GIG
CUST_RUR_04070,rural_agri,8000.0,0.3585,0.2159,0.176,32.2,0.0413,1,1075.86,-2.99,1.37,0.046,0.0268,0.7572,0,RURAL_AGRI_ALLIED
CUST_KIR_04071,kirana_msme,53028.82,0.1869,0.1624,0.1149,70.0,0.1317,0,6354.02,-17.43,7.29,0.0064,0.1927,1.1295,0,MSME_KIRANA_SEASONAL
CUST_GIG_04072,gig_worker,22562.69,0.5678,0.1562,0.1044,38.7,0.2294,1,3503.56,12.96,11.38,0.081,0.0425,1.2992,0,EARLY_CAREER_GIG
CUST_GIG_04073,gig_worker,24107.1,0.6044,0.0636,0.1037,17.2,0.2767,1,1189.71,7.73,24.55,0.0977,0.0432,1.4852,0,EARLY_CAREER_GIG
CUST_GIG_04074,gig_worker,20587.37,0.2616,0.0105,0.0511,7.8,0.244,0,1515.94,10.3,24.02,0.073,0.0795,1.1068,0,EARLY_CAREER_GIG
CUST_GIG_04075,gig_worker,29436.2,0.6305,0.1298,0.1178,42.5,0.2845,1,-4654.65,-2.43,9.94,0.0679,0.0607,1.0969,0,EARLY_CAREER_GIG
CUST_GIG_04076,gig_worker,32290.51,0.5749,0.181,0.0737,13.3,0.2345,1,-2096.71,24.59,24.14,0.0421,0.1014,1.0888,0,EARLY_CAREER_GIG
CUST_KIR_04077,kirana_msme,40446.41,0.3176,0.2868,0.0708,72.0,0.0808,0,-3088.53,-20.74,16.66,0.0248,0.1769,1.1948,0,MSME_KIRANA_SEASONAL
CUST_SAL_04078,salaried_tier1,89606.44,0.0291,0.2086,0.2379,115.9,0.1981,0,4259.74,28.74,2.26,0.0683,0.0709,1.8109,0,EARLY_CAREER_SALARIED
CUST_GIG_04079,gig_worker,13407.76,0.4362,0.0575,-0.061,30.0,0.1007,0,-2657.9,15.65,22.2,0.1376,0.1363,1.092,0,EARLY_CAREER_GIG
CUST_SAL_04080,salaried_tier1,68842.65,0.0731,0.3152,0.1039,72.0,0.5127,0,-4118.42,-11.76,8.53,0.023,0.1035,2.0188,0,EARLY_CAREER_SALARIED
CUST_GIG_04081,gig_worker,15768.72,0.5598,0.0141,-0.022,14.0,0.2597,1,-86.42,9.99,21.03,0.1652,0.0827,1.3577,0,EARLY_CAREER_GIG
CUST_SAL_04082,salaried_tier1,75999.03,0.0429,0.2592,0.2699,34.4,0.1943,0,17390.69,13.44,2.99,0.0661,0.0685,1.888,0,EARLY_CAREER_SALARIED
CUST_GIG_04083,gig_worker,24197.67,0.4506,0.0013,-0.0542,34.5,0.1214,3,-4613.18,-5.57,23.56,0.0434,0.0725,1.407,0,EARLY_CAREER_GIG
CUST_GIG_04084,gig_worker,28532.19,0.3078,0.0939,0.1427,13.4,0.2347,0,-8.37,10.88,14.78,0.1489,0.0819,1.1408,0,EARLY_CAREER_GIG
CUST_SAL_04085,salaried_tier1,74105.61,0.0801,0.368,0.0968,111.1,0.4038,0,-3063.79,3.0,8.35,0.0189,0.0314,2.5487,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_SAL_04086,salaried_tier1,62582.2,0.0645,0.2425,0.0059,96.2,0.4738,0,-5239.86,14.37,4.85,0.0353,0.0891,1.5145,1,EARLY_CAREER_SALARIED
CUST_SAL_04087,salaried_tier1,60282.51,0.0633,0.1757,0.1209,60.4,0.3946,0,11348.52,21.87,4.38,0.0194,0.0901,1.81,0,EARLY_CAREER_SALARIED
CUST_GIG_04088,gig_worker,10000.0,0.5575,0.1844,-0.018,20.2,0.1158,1,-555.72,9.19,27.76,0.1293,0.0646,1.1023,0,EARLY_CAREER_GIG
CUST_RUR_04089,rural_agri,14463.65,0.4716,0.0747,0.157,38.6,0.1272,0,1501.44,7.87,0.82,0.0187,0.011,1.1356,0,RURAL_AGRI_ALLIED
CUST_SAL_04090,salaried_tier1,52780.77,0.0828,0.3471,0.0792,52.9,0.3521,0,-2042.77,15.87,9.72,0.0637,0.0929,2.5635,0,EARLY_CAREER_SALARIED
CUST_GIG_04091,gig_worker,24255.43,0.4583,0.1403,-0.1002,35.6,0.286,0,-1735.02,-7.09,8.65,0.1602,0.0972,1.1499,0,EARLY_CAREER_GIG
CUST_KIR_04092,kirana_msme,35937.53,0.3554,0.1983,0.2134,23.5,0.1613,0,7380.57,16.36,13.18,0.0103,0.2356,1.2748,0,MSME_KIRANA_SEASONAL
CUST_KIR_04093,kirana_msme,41797.64,0.339,0.2215,0.2991,49.9,0.11,0,11333.67,19.98,15.24,0.0051,0.0646,0.8985,0,MSME_KIRANA_SEASONAL
CUST_RUR_04094,rural_agri,18290.03,0.4118,0.0325,-0.0578,48.8,0.0761,1,-532.83,10.37,2.67,0.0062,0.0333,0.8771,0,RURAL_AGRI_ALLIED
CUST_KIR_04095,kirana_msme,33571.75,0.3431,0.1907,0.213,23.8,0.1897,0,8575.69,8.27,9.52,0.0298,0.0645,0.808,0,MSME_KIRANA_SEASONAL
CUST_KIR_04096,kirana_msme,51048.28,0.2223,0.27,0.068,43.9,0.1195,0,1295.72,23.39,16.19,0.0298,0.1743,1.3798,0,MSME_KIRANA_SEASONAL
CUST_SAL_04097,salaried_tier1,76968.78,0.0244,0.2791,0.1612,88.7,0.1896,0,-14192.0,25.04,4.81,0.0636,0.038,2.6702,0,EARLY_CAREER_SALARIED
CUST_SAL_04098,salaried_tier1,61084.71,0.0632,0.4879,-0.0067,18.1,0.4736,0,-7067.96,-20.01,2.87,0.0168,0.0815,1.9736,1,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_SAL_04099,salaried_tier1,25000.0,0.0756,0.4948,0.256,15.5,0.1898,0,1121.34,3.15,4.37,0.0715,0.031,2.6073,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_SAL_04100,salaried_tier1,48641.61,0.0706,0.5355,0.2132,52.1,0.4347,0,2971.47,6.24,6.69,0.0352,0.094,2.254,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_GIG_04101,gig_worker,20330.1,0.3558,0.1321,0.0818,14.9,0.1592,1,661.33,-0.68,21.32,0.057,0.0794,0.8568,0,EARLY_CAREER_GIG
CUST_KIR_04102,kirana_msme,44176.49,0.2365,0.0753,0.0523,23.2,0.1924,0,-3602.47,4.54,7.3,0.0171,0.0667,1.7397,0,MSME_KIRANA_SEASONAL
CUST_KIR_04103,kirana_msme,36820.97,0.2595,0.0725,0.1405,53.0,0.1006,0,2300.07,23.72,11.66,0.0117,0.1382,1.3846,0,MSME_KIRANA_SEASONAL
CUST_SAL_04104,salaried_tier1,94724.12,0.0907,0.505,0.1309,41.9,0.3923,0,-7472.45,-7.99,9.11,0.0657,0.0633,2.5278,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_SAL_04105,salaried_tier1,64956.11,0.0607,0.4888,0.2589,71.2,0.292,0,25699.47,4.39,3.52,0.0552,0.0892,1.956,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_GIG_04106,gig_worker,17683.22,0.4561,0.1691,0.1317,22.1,0.2499,3,4992.98,26.47,17.86,0.1992,0.0724,0.8539,0,EARLY_CAREER_GIG
CUST_RUR_04107,rural_agri,21604.03,0.5065,0.1251,0.0929,27.6,0.069,1,-1242.23,-5.93,2.89,0.0054,0.0691,0.7427,0,RURAL_AGRI_ALLIED
CUST_SAL_04108,salaried_tier1,103235.31,0.0353,0.2025,-0.0044,119.3,0.452,0,-1056.47,2.26,8.49,0.042,0.0471,1.9362,0,EARLY_CAREER_SALARIED
CUST_RUR_04109,rural_agri,8000.0,0.3367,0.1137,-0.0388,8.7,0.109,1,-1797.59,-4.97,2.16,0.0068,0.0352,1.0785,0,RURAL_AGRI_ALLIED
CUST_GIG_04110,gig_worker,18187.82,0.6446,0.1935,0.0474,12.0,0.2486,0,-1929.93,6.54,25.21,0.0841,0.1396,1.2746,0,EARLY_CAREER_GIG
CUST_GIG_04111,gig_worker,16848.38,0.512,0.1098,-0.0532,16.6,0.2234,3,860.07,-13.32,15.85,0.167,0.0448,0.7814,1,EARLY_CAREER_GIG
CUST_KIR_04112,kirana_msme,50736.53,0.1821,0.1399,0.0673,71.8,0.1127,0,3138.09,2.45,5.84,0.0077,0.0851,1.3177,0,MSME_KIRANA_SEASONAL
CUST_SAL_04113,salaried_tier1,70041.83,0.0727,0.2616,-0.0017,23.6,0.2274,0,15276.07,-4.59,6.34,0.0121,0.0828,1.8068,0,EARLY_CAREER_SALARIED
CUST_SAL_04114,salaried_tier1,90367.46,0.0853,0.5,-0.0343,83.5,0.3767,0,-13871.64,4.34,9.96,0.0778,0.1029,2.1557,1,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_GIG_04115,gig_worker,17317.77,0.3941,0.1791,0.1216,31.7,0.2643,0,3927.69,-11.2,24.42,0.0977,0.0348,0.9904,0,EARLY_CAREER_GIG
CUST_KIR_04116,kirana_msme,38501.05,0.4303,0.2646,0.1615,69.7,0.0728,0,-2068.03,8.63,19.45,0.0193,0.0966,1.2758,0,MSME_KIRANA_SEASONAL
CUST_RUR_04117,rural_agri,17921.19,0.6077,0.073,0.1583,57.2,0.0367,2,1276.24,16.89,5.22,0.0062,0.0237,0.5721,0,RURAL_AGRI_ALLIED
CUST_KIR_04118,kirana_msme,56152.4,0.3216,0.1506,0.1849,28.3,0.1814,0,-6051.49,4.28,15.37,0.0184,0.1015,1.6802,0,MSME_KIRANA_SEASONAL
CUST_SAL_04119,salaried_tier1,56342.18,0.0552,0.2584,0.0667,117.2,0.385,0,-12720.64,26.7,2.02,0.0463,0.1027,1.5595,0,EARLY_CAREER_SALARIED
CUST_GIG_04120,gig_worker,15875.02,0.4157,0.0144,-0.0246,32.9,0.1512,0,-1842.1,4.5,17.97,0.1094,0.092,1.0629,0,EARLY_CAREER_GIG
CUST_SAL_04121,salaried_tier1,89699.1,0.0464,0.2266,0.2594,37.0,0.4935,0,1609.23,-2.0,4.6,0.0557,0.0413,2.4839,0,EARLY_CAREER_SALARIED
CUST_KIR_04122,kirana_msme,18000.0,0.282,0.2617,0.1545,41.2,0.0696,0,-711.42,14.35,6.22,0.0204,0.1889,0.8842,0,MSME_KIRANA_SEASONAL
CUST_GIG_04123,gig_worker,19136.15,0.4323,0.174,-0.1424,36.7,0.1785,0,-1223.17,-13.2,20.14,0.1449,0.0493,0.8931,0,EARLY_CAREER_GIG
CUST_RUR_04124,rural_agri,20662.14,0.5148,0.1322,0.0472,56.4,0.0674,0,2573.29,-11.69,3.82,0.0455,0.0182,0.9634,0,RURAL_AGRI_ALLIED
CUST_GIG_04125,gig_worker,33514.43,0.593,0.1668,0.0142,29.6,0.2013,0,-3708.97,15.66,12.19,0.1046,0.1032,1.3966,0,EARLY_CAREER_GIG
CUST_GIG_04126,gig_worker,20926.99,0.6146,0.0715,-0.1492,11.4,0.2933,0,-6170.06,21.7,22.53,0.1399,0.0753,1.1523,0,EARLY_CAREER_GIG
CUST_GIG_04127,gig_worker,18091.43,0.3962,0.1154,-0.04,37.7,0.1842,0,-4505.28,9.24,14.21,0.1532,0.0575,0.9847,0,EARLY_CAREER_GIG
CUST_RUR_04128,rural_agri,22593.32,0.4923,0.2012,0.0506,6.8,0.1315,3,-2879.25,27.67,1.65,0.0358,0.0798,0.552,0,RURAL_AGRI_ALLIED
CUST_SAL_04129,salaried_tier1,90437.36,0.0434,0.4174,0.2414,75.5,0.3489,0,34062.51,20.89,3.28,0.0151,0.0978,2.2081,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_SAL_04130,salaried_tier1,63947.89,0.052,0.3155,0.1361,68.8,0.4612,0,7384.69,6.69,7.05,0.0218,0.0902,2.0643,0,EARLY_CAREER_SALARIED
CUST_SAL_04131,salaried_tier1,52771.87,0.0854,0.3131,0.3162,103.5,0.2271,0,11.54,39.43,5.6,0.0508,0.0324,1.817,0,EARLY_CAREER_SALARIED
CUST_SAL_04132,salaried_tier1,81640.84,0.086,0.4066,0.3198,88.6,0.3244,0,37456.83,-4.43,2.9,0.0233,0.0416,1.5137,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_GIG_04133,gig_worker,20235.94,0.4655,0.1226,0.1134,24.1,0.0817,0,-80.5,11.53,10.78,0.161,0.0429,0.8439,0,EARLY_CAREER_GIG
CUST_GIG_04134,gig_worker,26052.41,0.3873,0.0114,-0.0491,18.8,0.108,0,-1994.19,5.54,12.65,0.1453,0.0958,1.2013,0,EARLY_CAREER_GIG
CUST_GIG_04135,gig_worker,25528.58,0.5113,0.1724,0.0423,8.9,0.1369,0,-4741.89,-37.98,25.83,0.0911,0.1297,1.4207,0,EARLY_CAREER_GIG
CUST_SAL_04136,salaried_tier1,97540.16,0.068,0.2999,0.2551,54.8,0.3838,0,1981.02,-23.06,3.61,0.056,0.1011,1.6519,0,EARLY_CAREER_SALARIED
CUST_GIG_04137,gig_worker,30556.35,0.4371,0.0001,0.0814,9.0,0.2285,0,-6752.9,13.26,25.1,0.0562,0.1233,1.1202,0,EARLY_CAREER_GIG
CUST_KIR_04138,kirana_msme,42048.28,0.3401,0.2147,0.2247,44.6,0.1499,0,2758.93,0.76,15.94,0.005,0.2193,1.3659,0,MSME_KIRANA_SEASONAL
CUST_GIG_04139,gig_worker,15394.87,0.4696,0.0045,0.0776,39.2,0.1113,2,-4795.68,34.53,18.85,0.0767,0.0549,1.3658,0,EARLY_CAREER_GIG
CUST_GIG_04140,gig_worker,31392.74,0.6238,0.1593,0.1227,24.0,0.0886,0,2835.48,-24.7,20.28,0.087,0.0499,0.8416,0,EARLY_CAREER_GIG
CUST_KIR_04141,kirana_msme,54562.69,0.1706,0.1862,0.1341,87.6,0.1213,0,9495.06,23.06,7.07,0.0116,0.2274,0.8302,0,MSME_KIRANA_SEASONAL
CUST_SAL_04142,salaried_tier1,54846.48,0.0397,0.4081,0.2986,62.8,0.2274,0,8698.14,7.61,7.7,0.0172,0.1011,1.756,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_SAL_04143,salaried_tier1,69614.8,0.0281,0.4979,0.2901,31.4,0.428,0,3775.65,11.98,3.53,0.0192,0.0939,2.0158,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_RUR_04144,rural_agri,20829.83,0.787,0.1614,-0.0056,51.9,0.0673,4,367.84,-7.71,5.74,0.0092,0.0108,0.8344,0,RURAL_AGRI_ALLIED
