customer_id,category,amount,hour_of_day,is_new_beneficiary,is_synthetic_anomaly
CUST_SAL_00900,medical,1301.52,15,0,0
CUST_SAL_00900,dining,1679.15,10,0,0
CUST_SAL_00900,transfer,2116.29,16,0,0
CUST_SAL_00900,dining,522.09,18,0,0
CUST_SAL_00900,grocery,18731.41,4,1,1
CUST_SAL_00900,transfer,2013.63,11,0,0
CUST_SAL_00900,dining,2580.75,14,0,0
CUST_SAL_00900,grocery,262.48,19,0,0
CUST_SAL_00900,utility,2727.28,18,0,0
CUST_SAL_00900,dining,2636.43,12,0,0
CUST_SAL_00900,grocery,597.6,11,0,0
CUST_SAL_00900,dining,1432.29,12,0,0
CUST_SAL_00900,grocery,3500.0,20,0,0
CUST_SAL_00900,fuel,482.72,11,0,0
CUST_SAL_00900,grocery,3566.19,12,0,0
CUST_SAL_00900,dining,3243.03,8,1,0
CUST_SAL_00900,fuel,2709.61,17,0,0
CUST_SAL_00901,dining,2909.62,11,0,0
CUST_SAL_00901,grocery,3281.1,12,0,0
CUST_SAL_00901,transfer,1925.35,22,0,0
CUST_SAL_00901,fuel,3390.78,21,0,0
CUST_SAL_00901,grocery,7351.32,1,1,1
CUST_SAL_00901,fuel,549.9,19,1,0
CUST_SAL_00901,grocery,2047.29,11,1,0
CUST_SAL_00901,transfer,2213.26,15,0,0
CUST_SAL_00901,grocery,3173.13,13,0,0
CUST_SAL_00901,grocery,22612.58,2,1,1
CUST_SAL_00901,fuel,900.91,13,0,0
CUST_SAL_00901,grocery,2371.36,10,0,0
CUST_SAL_00901,shopping,2044.42,3,1,0
CUST_SAL_00901,grocery,3758.4,10,0,0
CUST_SAL_00901,fuel,3825.9,13,0,0
CUST_SAL_00901,dining,2859.0,15,0,0
CUST_SAL_00901,transfer,1136.46,15,0,0
CUST_SAL_00901,shopping,3794.04,16,0,0
CUST_SAL_00901,grocery,3704.62,15,0,0
CUST_SAL_00901,grocery,2135.8,13,1,0
CUST_SAL_00901,grocery,907.26,13,0,0
CUST_SAL_00901,shopping,4065.93,17,0,0
CUST_SAL_00901,fuel,3738.46,15,0,0
CUST_SAL_00901,grocery,633.23,13,0,0
CUST_SAL_00901,grocery,3070.68,14,0,0
CUST_SAL_00901,grocery,803.11,10,1,0
CUST_SAL_00901,grocery,3019.78,9,0,0
CUST_SAL_00901,shopping,1452.39,6,0,0
CUST_SAL_00901,shopping,389.87,11,0,0
CUST_SAL_00901,grocery,2853.66,12,0,0
CUST_SAL_00902,dining,1301.6,8,0,0
CUST_SAL_00902,fuel,1882.39,13,0,0
CUST_SAL_00902,shopping,246.07,15,0,0
CUST_SAL_00902,transfer,1732.49,19,0,0
CUST_SAL_00902,grocery,964.34,7,1,0
CUST_SAL_00902,dining,1624.05,22,0,0
CUST_SAL_00902,dining,245.89,20,0,0
CUST_SAL_00902,shopping,723.48,23,1,0
CUST_SAL_00902,fuel,419.67,10,0,0
CUST_SAL_00902,dining,1342.43,13,0,0
CUST_SAL_00902,dining,336.2,16,0,0
CUST_SAL_00902,dining,139.73,13,0,0
CUST_SAL_00902,transfer,492.61,20,0,0
CUST_SAL_00902,shopping,1684.86,13,0,0
CUST_SAL_00902,shopping,1955.35,22,1,0
CUST_SAL_00902,grocery,736.58,13,0,0
CUST_SAL_00902,shopping,349.31,7,1,0
CUST_SAL_00902,shopping,1474.51,18,0,0
CUST_SAL_00902,dining,1065.67,15,0,0
CUST_SAL_00902,grocery,427.54,14,0,0
CUST_SAL_00902,utility,1659.9,11,0,0
CUST_SAL_00902,grocery,1590.49,15,0,0
CUST_SAL_00902,dining,1878.21,14,0,0
CUST_SAL_00902,utility,1224.62,21,0,0
CUST_SAL_00902,dining,1165.81,16,0,0
CUST_SAL_00902,grocery,319.01,17,0,0
CUST_SAL_00902,grocery,1090.11,16,0,0
CUST_SAL_00902,grocery,1793.37,10,0,0
CUST_SAL_00902,transfer,829.45,15,0,0
CUST_SAL_00902,grocery,1211.8,22,0,0
CUST_SAL_00903,grocery,1888.88,16,0,0
CUST_SAL_00903,dining,1950.09,13,0,0
CUST_SAL_00903,grocery,132.84,11,0,0
CUST_SAL_00903,shopping,1027.35,10,0,0
CUST_SAL_00903,grocery,1893.85,14,0,0
CUST_SAL_00903,grocery,171.13,17,0,0
CUST_SAL_00903,grocery,682.12,13,0,0
CUST_SAL_00903,grocery,737.0,13,0,0
CUST_SAL_00903,grocery,809.56,16,0,0
CUST_SAL_00903,utility,958.25,19,0,0
CUST_SAL_00903,grocery,148.0,14,0,0
CUST_SAL_00903,grocery,1000.62,16,0,0
CUST_SAL_00903,fuel,1745.8,12,0,0
CUST_SAL_00903,fuel,1776.97,10,0,0
CUST_SAL_00903,transfer,1827.76,16,0,0
CUST_SAL_00903,dining,1781.78,12,0,0
CUST_SAL_00903,utility,1924.79,11,0,0
CUST_SAL_00903,grocery,1612.38,12,1,0
CUST_SAL_00903,shopping,341.73,19,0,0
CUST_SAL_00903,utility,1918.09,15,0,0
CUST_SAL_00903,fuel,573.91,17,0,0
CUST_SAL_00903,grocery,330.3,13,0,0
CUST_SAL_00903,dining,680.42,17,0,0
CUST_SAL_00903,utility,1977.98,7,0,0
CUST_SAL_00903,fuel,604.78,10,0,0
CUST_SAL_00903,grocery,1528.13,16,0,0
CUST_SAL_00903,medical,1330.51,17,0,0
CUST_SAL_00903,shopping,1130.75,15,0,0
CUST_SAL_00903,dining,216.34,14,0,0
CUST_SAL_00903,dining,550.24,11,0,0
CUST_GIG_00904,grocery,1780.03,10,0,0
CUST_GIG_00904,emi,1688.75,13,0,0
CUST_GIG_00904,shopping,208.43,15,0,0
CUST_GIG_00904,utility,1263.07,16,0,0
CUST_GIG_00904,dining,1619.67,1,1,0
CUST_GIG_00904,transfer,635.53,21,0,0
CUST_GIG_00904,transfer,748.94,20,0,0
CUST_GIG_00904,fuel,464.88,17,0,0
CUST_GIG_00904,dining,1484.89,13,0,0
CUST_GIG_00904,transfer,148.12,8,1,0
CUST_GIG_00904,dining,666.85,17,0,0
CUST_GIG_00904,grocery,1873.93,12,1,0
CUST_GIG_00904,dining,2014.94,11,0,0
CUST_GIG_00904,dining,3342.73,2,1,1
CUST_GIG_00904,fuel,2113.44,10,0,0
CUST_GIG_00904,shopping,1883.72,22,0,0
CUST_GIG_00904,transfer,1987.42,1,1,0
CUST_GIG_00904,grocery,1169.04,16,0,0
CUST_GIG_00904,grocery,1920.2,20,0,0
CUST_GIG_00904,grocery,1456.26,9,0,0
CUST_GIG_00904,emi,326.36,18,0,0
CUST_GIG_00904,dining,308.18,18,0,0
CUST_GIG_00904,dining,1127.32,2,1,0
CUST_GIG_00904,shopping,1655.87,20,0,0
CUST_GIG_00904,transfer,513.85,10,1,0
CUST_GIG_00904,medical,1159.57,10,0,0
CUST_GIG_00904,grocery,1752.73,21,1,0
CUST_GIG_00904,fuel,1297.6,20,0,0
CUST_GIG_00904,dining,1664.76,13,0,0
CUST_GIG_00904,utility,1538.64,19,0,0
CUST_KIR_00905,fuel,2572.12,22,0,0
CUST_KIR_00905,grocery,1604.59,20,0,0
CUST_KIR_00905,shopping,2605.97,12,0,0
CUST_KIR_00905,utility,2853.94,3,0,0
CUST_KIR_00905,fuel,1364.27,23,0,0
CUST_KIR_00905,emi,1259.95,10,0,0
CUST_KIR_00905,shopping,2101.62,22,0,0
CUST_KIR_00905,grocery,2662.3,17,0,0
CUST_KIR_00905,utility,498.49,9,0,0
CUST_KIR_00905,shopping,1066.84,22,0,0
CUST_KIR_00905,fuel,1835.23,14,0,0
CUST_KIR_00905,shopping,1511.05,17,0,0
CUST_KIR_00905,transfer,1055.01,10,0,0
CUST_KIR_00905,dining,2091.0,10,0,0
CUST_KIR_00905,fuel,354.71,12,0,0
CUST_KIR_00905,grocery,3155.63,19,0,0
CUST_KIR_00905,dining,892.38,13,0,0
CUST_KIR_00905,grocery,3970.14,13,1,0
CUST_KIR_00905,dining,4010.89,13,0,0
CUST_KIR_00905,utility,3077.86,9,1,0
CUST_KIR_00905,transfer,614.34,11,0,0
CUST_KIR_00905,grocery,3692.36,5,0,0
CUST_KIR_00905,dining,2703.55,18,0,0
CUST_KIR_00905,medical,1974.55,14,0,0
CUST_KIR_00905,grocery,536.4,2,1,0
CUST_KIR_00905,utility,3381.83,12,0,0
CUST_KIR_00905,emi,2871.33,14,0,0
CUST_KIR_00905,utility,513.59,15,0,0
CUST_KIR_00905,fuel,1499.55,14,0,0
CUST_KIR_00905,transfer,272.2,15,0,0
CUST_RUR_00906,utility,531.03,11,0,0
CUST_RUR_00906,emi,712.31,16,0,0
CUST_RUR_00906,emi,1051.43,11,0,0
CUST_RUR_00906,utility,474.85,10,0,0
CUST_RUR_00906,shopping,510.93,14,0,0
CUST_RUR_00906,grocery,736.18,8,1,0
CUST_RUR_00906,dining,131.79,12,0,0
CUST_RUR_00906,fuel,843.12,10,1,0
CUST_RUR_00906,utility,463.75,15,0,0
CUST_RUR_00906,utility,1042.36,17,0,0
CUST_RUR_00906,fuel,1092.67,22,0,0
CUST_RUR_00906,shopping,108.17,14,0,0
CUST_RUR_00906,utility,934.33,10,0,0
CUST_RUR_00906,utility,945.33,14,0,0
CUST_RUR_00906,dining,927.59,17,0,0
CUST_RUR_00906,dining,535.79,13,0,0
CUST_RUR_00906,transfer,972.19,14,0,0
CUST_RUR_00906,grocery,654.84,12,0,0
CUST_RUR_00906,dining,1007.87,13,1,0
CUST_RUR_00906,dining,1057.51,16,0,0
CUST_RUR_00906,grocery,399.42,13,0,0
CUST_RUR_00906,fuel,662.77,3,0,0
CUST_RUR_00906,shopping,605.42,17,0,0
CUST_RUR_00906,grocery,1037.9,6,0,0
CUST_RUR_00906,grocery,646.19,9,0,0
CUST_RUR_00906,emi,142.76,13,1,0
CUST_RUR_00906,fuel,455.37,19,0,0
CUST_RUR_00906,dining,924.74,21,1,0
CUST_RUR_00906,grocery,792.88,18,0,0
CUST_RUR_00906,emi,421.78,15,0,0
CUST_RUR_00907,grocery,1060.54,13,0,0
CUST_RUR_00907,shopping,1333.02,18,0,0
CUST_RUR_00907,grocery,990.05,3,0,0
CUST_RUR_00907,grocery,303.73,8,1,0
CUST_RUR_00907,grocery,399.17,12,1,0
CUST_RUR_00907,fuel,1429.64,18,0,0
CUST_RUR_00907,utility,1474.43,4,0,0
CUST_RUR_00907,fuel,1338.12,11,0,0
CUST_RUR_00907,emi,1160.71,12,0,0
CUST_RUR_00907,grocery,192.4,11,0,0
CUST_RUR_00907,emi,319.59,16,0,0
CUST_RUR_00907,fuel,600.32,7,0,0
CUST_RUR_00907,fuel,541.11,8,0,0
CUST_RUR_00907,grocery,462.94,15,0,0
CUST_RUR_00907,grocery,1391.14,17,0,0
CUST_RUR_00907,transfer,811.02,13,0,0
CUST_RUR_00907,grocery,415.17,10,0,0
CUST_RUR_00907,shopping,483.28,16,0,0
CUST_RUR_00907,transfer,1621.47,8,0,0
CUST_RUR_00907,utility,530.87,8,0,0
CUST_RUR_00907,fuel,321.64,16,0,0
CUST_RUR_00907,fuel,1670.96,15,0,0
CUST_RUR_00907,medical,281.24,18,1,0
CUST_RUR_00907,utility,1027.99,8,0,0
CUST_RUR_00907,utility,810.42,17,0,0
CUST_RUR_00907,dining,1038.62,14,0,0
CUST_RUR_00907,grocery,179.97,15,0,0
CUST_RUR_00907,shopping,776.26,17,0,0
CUST_RUR_00907,fuel,780.27,8,0,0
CUST_RUR_00907,dining,1110.04,10,0,0
CUST_KIR_00908,grocery,1203.94,14,0,0
CUST_KIR_00908,transfer,2690.43,14,0,0
CUST_KIR_00908,grocery,1503.05,22,0,0
CUST_KIR_00908,dining,579.88,11,0,0
CUST_KIR_00908,transfer,3286.58,5,1,0
CUST_KIR_00908,utility,2046.53,16,0,0
CUST_KIR_00908,fuel,748.55,10,0,0
CUST_KIR_00908,shopping,969.62,14,0,0
CUST_KIR_00908,dining,3112.74,17,0,0
CUST_KIR_00908,shopping,2030.96,15,0,0
CUST_KIR_00908,fuel,1897.87,3,0,0
CUST_KIR_00908,dining,2996.16,23,1,0
CUST_KIR_00908,transfer,4292.23,0,0,0
CUST_KIR_00908,utility,1595.01,10,0,0
CUST_KIR_00908,grocery,3809.16,14,0,0
CUST_KIR_00908,shopping,2074.39,11,0,0
CUST_KIR_00908,shopping,3500.12,13,0,0
CUST_KIR_00908,emi,737.9,5,0,0
CUST_KIR_00908,grocery,1786.85,18,0,0
CUST_KIR_00908,dining,2969.69,21,0,0
CUST_KIR_00908,transfer,3809.03,0,0,0
CUST_KIR_00908,fuel,4625.04,10,0,0
CUST_KIR_00908,dining,3671.56,10,0,0
CUST_KIR_00908,shopping,25480.78,3,1,1
CUST_KIR_00908,fuel,837.59,16,0,0
CUST_KIR_00908,grocery,1557.97,15,0,0
CUST_KIR_00908,utility,18319.56,1,1,1
CUST_KIR_00908,grocery,2524.69,10,0,0
CUST_KIR_00908,utility,3467.34,15,0,0
CUST_KIR_00908,grocery,2654.23,23,0,0
CUST_SAL_00909,dining,2006.73,17,0,0
CUST_SAL_00909,grocery,2101.75,17,0,0
CUST_SAL_00909,utility,1334.31,9,0,0
CUST_SAL_00909,grocery,5519.83,15,0,0
CUST_SAL_00909,transfer,1243.43,13,0,0
CUST_SAL_00909,transfer,1351.57,12,0,0
CUST_SAL_00909,dining,3721.95,21,0,0
CUST_SAL_00909,fuel,3137.32,12,0,0
CUST_SAL_00909,dining,943.58,17,0,0
CUST_SAL_00909,utility,4735.73,17,1,0
CUST_SAL_00909,fuel,3732.8,17,0,0
CUST_SAL_00909,utility,5151.84,10,0,0
CUST_SAL_00909,transfer,932.74,11,1,0
CUST_SAL_00909,medical,4582.21,11,0,0
CUST_SAL_00909,shopping,656.55,10,0,0
CUST_SAL_00909,emi,879.54,17,0,0
CUST_SAL_00909,utility,3314.76,20,0,0
CUST_SAL_00909,grocery,6363.42,12,0,0
CUST_SAL_00909,dining,6082.38,14,0,0
CUST_SAL_00909,grocery,5644.99,12,0,0
CUST_SAL_00909,utility,5606.88,12,0,0
CUST_SAL_00909,medical,4240.88,13,0,0
CUST_SAL_00909,grocery,801.62,17,0,0
CUST_SAL_00909,emi,36161.62,3,1,1
CUST_SAL_00909,grocery,4587.58,21,0,0
CUST_SAL_00909,grocery,2740.35,14,0,0
CUST_SAL_00909,grocery,6250.02,15,0,0
CUST_SAL_00909,shopping,6025.61,16,0,0
CUST_SAL_00909,emi,3512.21,21,0,0
CUST_SAL_00909,grocery,4476.35,14,0,0
CUST_KIR_00910,utility,2999.45,10,0,0
CUST_KIR_00910,dining,565.3,10,0,0
CUST_KIR_00910,emi,305.11,17,0,0
CUST_KIR_00910,medical,3456.58,6,0,0
CUST_KIR_00910,fuel,837.86,23,1,0
CUST_KIR_00910,dining,3195.82,11,1,0
CUST_KIR_00910,transfer,2570.5,7,0,0
CUST_KIR_00910,medical,3429.25,15,0,0
CUST_KIR_00910,dining,237.16,16,0,0
CUST_KIR_00910,grocery,1245.73,0,0,0
CUST_KIR_00910,dining,3283.07,21,0,0
CUST_KIR_00910,dining,1829.61,16,1,0
CUST_KIR_00910,shopping,247.58,14,0,0
CUST_KIR_00910,fuel,1321.32,8,0,0
CUST_KIR_00910,dining,341.51,17,0,0
CUST_KIR_00910,dining,263.05,17,0,0
CUST_KIR_00910,grocery,250.82,10,1,0
CUST_KIR_00910,emi,2535.09,11,0,0
CUST_KIR_00910,grocery,1455.43,12,0,0
CUST_KIR_00910,transfer,1667.96,15,0,0
CUST_KIR_00910,emi,15909.7,4,1,1
CUST_KIR_00910,emi,2721.03,14,1,0
CUST_KIR_00910,utility,2528.47,19,0,0
CUST_KIR_00910,grocery,3088.76,11,0,0
CUST_KIR_00910,dining,435.1,13,0,0
CUST_KIR_00910,grocery,1223.67,12,0,0
CUST_KIR_00910,shopping,3537.18,19,0,0
CUST_KIR_00910,dining,3104.26,17,1,0
CUST_KIR_00910,dining,3470.59,17,1,0
CUST_KIR_00910,grocery,1644.2,4,0,0
CUST_GIG_00911,emi,661.41,14,0,0
CUST_GIG_00911,emi,1965.97,16,0,0
CUST_GIG_00911,grocery,1465.11,12,0,0
CUST_GIG_00911,fuel,185.03,19,0,0
CUST_GIG_00911,shopping,981.67,13,0,0
CUST_GIG_00911,medical,150.13,13,1,0
CUST_GIG_00911,dining,913.71,16,0,0
CUST_GIG_00911,shopping,1904.89,20,0,0
CUST_GIG_00911,transfer,1801.12,15,0,0
CUST_GIG_00911,fuel,392.36,22,0,0
CUST_GIG_00911,grocery,1622.09,23,0,0
CUST_GIG_00911,utility,219.18,20,0,0
CUST_GIG_00911,dining,1597.62,13,0,0
CUST_GIG_00911,emi,1952.6,14,1,0
CUST_GIG_00911,grocery,1362.84,23,0,0
CUST_GIG_00911,shopping,1092.77,17,0,0
CUST_GIG_00911,emi,1359.91,11,0,0
CUST_GIG_00911,dining,1805.87,12,0,0
CUST_GIG_00911,grocery,2194.09,23,1,0
CUST_GIG_00911,dining,931.67,15,0,0
CUST_GIG_00911,grocery,2188.4,8,0,0
CUST_GIG_00911,shopping,1112.95,1,0,0
CUST_GIG_00911,dining,475.79,9,0,0
CUST_GIG_00911,grocery,204.92,10,1,0
CUST_GIG_00911,dining,2243.85,14,0,0
CUST_GIG_00911,grocery,914.64,18,0,0
CUST_GIG_00911,transfer,268.34,20,0,0
CUST_GIG_00911,dining,1008.38,13,0,0
CUST_GIG_00911,shopping,2082.69,15,0,0
CUST_GIG_00911,grocery,1019.32,0,0,0
CUST_SAL_00912,grocery,5474.62,20,0,0
CUST_SAL_00912,dining,1869.62,11,1,0
CUST_SAL_00912,utility,2272.14,14,0,0
CUST_SAL_00912,grocery,2135.25,12,0,0
CUST_SAL_00912,dining,2480.68,10,0,0
CUST_SAL_00912,medical,3324.77,14,0,0
CUST_SAL_00912,grocery,3208.22,12,0,0
CUST_SAL_00912,dining,5433.64,20,0,0
CUST_SAL_00912,shopping,5998.84,11,0,0
CUST_SAL_00912,dining,922.4,17,0,0
CUST_SAL_00912,shopping,2394.39,10,1,0
CUST_SAL_00912,dining,4858.55,22,0,0
CUST_SAL_00912,transfer,5974.06,13,0,0
CUST_SAL_00912,emi,937.68,23,0,0
CUST_SAL_00912,utility,1015.64,14,1,0
CUST_SAL_00912,grocery,7104.57,11,0,0
CUST_SAL_00912,utility,5964.83,19,0,0
CUST_SAL_00912,grocery,2072.8,11,0,0
CUST_SAL_00912,transfer,1372.0,14,0,0
CUST_SAL_00912,shopping,5528.39,18,0,0
CUST_SAL_00912,medical,4228.44,17,0,0
CUST_SAL_00912,shopping,7133.4,11,0,0
CUST_SAL_00912,fuel,3538.85,14,0,0
CUST_SAL_00912,grocery,5410.98,20,1,0
CUST_SAL_00912,shopping,1438.06,16,0,0
CUST_SAL_00912,grocery,2860.94,16,0,0
CUST_SAL_00912,transfer,3847.94,17,0,0
CUST_SAL_00912,grocery,6783.73,12,0,0
CUST_SAL_00912,emi,2746.48,11,1,0
CUST_SAL_00912,utility,6535.26,15,0,0
CUST_GIG_00913,emi,613.96,11,0,0
CUST_GIG_00913,transfer,348.25,11,0,0
CUST_GIG_00913,grocery,785.54,13,0,0
CUST_GIG_00913,dining,1238.19,17,0,0
CUST_GIG_00913,dining,1939.22,20,0,0
CUST_GIG_00913,grocery,393.64,17,0,0
CUST_GIG_00913,shopping,339.17,16,0,0
CUST_GIG_00913,shopping,1434.29,15,0,0
CUST_GIG_00913,emi,1647.11,9,0,0
CUST_GIG_00913,grocery,1546.54,17,1,0
CUST_GIG_00913,shopping,286.32,12,0,0
CUST_GIG_00913,grocery,1274.1,15,0,0
CUST_GIG_00913,grocery,1927.5,0,0,0
CUST_GIG_00913,fuel,1213.16,11,0,0
CUST_GIG_00913,grocery,1857.61,19,0,0
CUST_GIG_00913,dining,724.08,15,1,0
CUST_GIG_00913,fuel,1616.07,0,0,0
CUST_GIG_00913,utility,1853.23,7,1,0
CUST_GIG_00913,shopping,1001.89,10,0,0
CUST_GIG_00913,grocery,942.29,13,0,0
CUST_GIG_00913,dining,942.75,11,1,0
CUST_GIG_00913,emi,1092.76,14,0,0
CUST_GIG_00913,grocery,404.73,10,0,0
CUST_GIG_00913,grocery,1753.93,9,0,0
CUST_GIG_00913,dining,996.7,21,0,0
CUST_GIG_00913,dining,622.6,11,0,0
CUST_GIG_00913,grocery,1766.79,10,1,0
CUST_GIG_00913,grocery,282.19,16,1,0
CUST_GIG_00913,dining,237.72,8,1,0
CUST_GIG_00913,grocery,164.99,11,0,0
CUST_KIR_00914,dining,4359.01,13,0,0
CUST_KIR_00914,grocery,2114.77,12,0,0
CUST_KIR_00914,grocery,2688.22,16,1,0
CUST_KIR_00914,grocery,4315.64,13,0,0
CUST_KIR_00914,grocery,4368.62,18,0,0
CUST_KIR_00914,dining,2762.1,10,0,0
CUST_KIR_00914,utility,4611.78,15,1,0
CUST_KIR_00914,grocery,2775.49,13,0,0
CUST_KIR_00914,utility,4546.28,20,0,0
CUST_KIR_00914,shopping,15169.88,4,1,1
CUST_KIR_00914,dining,2072.66,19,0,0
CUST_KIR_00914,grocery,420.59,6,0,0
CUST_KIR_00914,grocery,3334.46,12,0,0
CUST_KIR_00914,grocery,363.07,15,1,0
CUST_KIR_00914,grocery,3002.78,20,0,0
CUST_KIR_00914,grocery,2271.47,12,0,0
CUST_KIR_00914,grocery,4243.72,19,0,0
CUST_KIR_00914,medical,1466.49,16,0,0
CUST_KIR_00914,grocery,3402.6,13,0,0
CUST_KIR_00914,emi,1362.62,23,0,0
CUST_KIR_00914,utility,1369.24,19,0,0
CUST_KIR_00914,transfer,1057.23,14,0,0
CUST_KIR_00914,dining,4133.22,11,0,0
CUST_KIR_00914,dining,3445.98,18,0,0
CUST_KIR_00914,grocery,1089.22,20,1,0
CUST_KIR_00914,grocery,4456.24,8,0,0
CUST_KIR_00914,dining,3954.54,17,0,0
CUST_KIR_00914,shopping,1135.24,18,0,0
CUST_KIR_00914,dining,4046.82,3,1,1
CUST_KIR_00914,grocery,3311.79,15,0,0
CUST_GIG_00915,utility,1586.96,12,0,0
CUST_GIG_00915,grocery,1129.82,17,0,0
CUST_GIG_00915,dining,555.82,2,1,0
CUST_GIG_00915,transfer,622.55,10,1,0
CUST_GIG_00915,utility,1028.24,10,0,0
CUST_GIG_00915,emi,1772.7,14,0,0
CUST_GIG_00915,grocery,1526.01,23,1,0
CUST_GIG_00915,shopping,1174.21,16,1,0
CUST_GIG_00915,dining,593.77,3,0,0
CUST_GIG_00915,dining,136.93,11,0,0
CUST_GIG_00915,transfer,858.55,15,0,0
CUST_GIG_00915,shopping,697.8,10,0,0
CUST_GIG_00915,dining,1082.43,17,0,0
CUST_GIG_00915,utility,408.88,6,0,0
CUST_GIG_00915,emi,190.91,8,0,0
CUST_GIG_00915,grocery,647.29,15,0,0
CUST_GIG_00915,dining,1510.08,5,0,0
CUST_GIG_00915,grocery,1178.08,14,1,0
CUST_GIG_00915,utility,1157.95,9,0,0
CUST_GIG_00915,grocery,6120.33,3,1,1
CUST_GIG_00915,emi,803.76,19,0,0
CUST_GIG_00915,fuel,1689.39,17,0,0
CUST_GIG_00915,grocery,497.71,10,1,0
CUST_GIG_00915,grocery,979.91,12,0,0
CUST_GIG_00915,shopping,185.96,20,0,0
CUST_GIG_00915,grocery,1466.94,13,1,0
CUST_GIG_00915,dining,423.09,16,1,0
CUST_GIG_00915,emi,1534.16,13,1,0
CUST_GIG_00915,grocery,1846.31,13,0,0
CUST_GIG_00915,fuel,536.8,11,0,0
CUST_KIR_00916,grocery,3058.97,13,0,0
CUST_KIR_00916,fuel,3203.53,11,0,0
CUST_KIR_00916,grocery,3125.77,13,0,0
CUST_KIR_00916,utility,3646.43,10,0,0
CUST_KIR_00916,grocery,3223.74,13,0,0
CUST_KIR_00916,grocery,3780.56,14,0,0
CUST_KIR_00916,emi,3842.93,12,0,0
CUST_KIR_00916,grocery,1792.77,17,0,0
CUST_KIR_00916,dining,3623.21,15,0,0
CUST_KIR_00916,shopping,2376.6,9,0,0
CUST_KIR_00916,utility,3914.24,21,0,0
CUST_KIR_00916,transfer,480.26,15,0,0
CUST_KIR_00916,utility,3844.66,20,1,0
CUST_KIR_00916,dining,3174.41,14,0,0
CUST_KIR_00916,utility,19095.03,4,1,1
CUST_KIR_00916,utility,1098.34,6,0,0
CUST_KIR_00916,grocery,2301.31,5,0,0
CUST_KIR_00916,shopping,2171.14,2,0,0
CUST_KIR_00916,utility,2422.85,13,1,0
CUST_KIR_00916,utility,30251.91,2,1,1
CUST_KIR_00916,grocery,3929.16,12,0,0
CUST_KIR_00916,utility,1890.63,13,0,0
CUST_KIR_00916,dining,3584.71,21,0,0
CUST_KIR_00916,shopping,574.62,19,0,0
CUST_KIR_00916,dining,2112.94,14,1,0
CUST_KIR_00916,fuel,3302.39,11,0,0
CUST_KIR_00916,shopping,4092.48,22,0,0
CUST_KIR_00916,fuel,2595.15,17,0,0
CUST_KIR_00916,utility,1793.49,6,0,0
CUST_KIR_00916,fuel,3970.22,8,0,0
CUST_SAL_00917,grocery,4080.43,14,1,0
CUST_SAL_00917,utility,1373.43,11,0,0
CUST_SAL_00917,grocery,589.7,12,0,0
CUST_SAL_00917,dining,3786.74,16,0,0
CUST_SAL_00917,fuel,4207.36,20,0,0
CUST_SAL_00917,grocery,4050.72,17,0,0
CUST_SAL_00917,utility,3750.17,15,0,0
CUST_SAL_00917,fuel,575.17,22,0,0
CUST_SAL_00917,grocery,3449.73,14,0,0
CUST_SAL_00917,grocery,1290.36,14,0,0
CUST_SAL_00917,fuel,1463.44,11,0,0
CUST_SAL_00917,dining,2480.86,16,0,0
CUST_SAL_00917,dining,3730.55,14,0,0
CUST_SAL_00917,dining,5216.27,2,1,0
CUST_SAL_00917,shopping,3713.88,14,0,0
CUST_SAL_00917,shopping,3475.84,14,0,0
CUST_SAL_00917,grocery,379.93,10,0,0
CUST_SAL_00917,emi,1029.0,10,0,0
CUST_SAL_00917,fuel,2679.56,18,0,0
CUST_SAL_00917,transfer,3955.58,14,0,0
CUST_SAL_00917,shopping,4232.33,16,0,0
CUST_SAL_00917,grocery,5574.18,13,1,0
CUST_SAL_00917,grocery,4195.66,11,0,0
CUST_SAL_00917,fuel,858.16,2,0,0
CUST_SAL_00917,dining,4187.09,11,0,0
CUST_SAL_00917,utility,4487.8,14,0,0
CUST_SAL_00917,grocery,921.6,10,0,0
CUST_SAL_00917,grocery,5375.96,13,1,0
CUST_SAL_00917,shopping,5130.48,19,0,0
CUST_SAL_00917,fuel,3806.89,22,0,0
CUST_RUR_00918,transfer,391.57,10,0,0
CUST_RUR_00918,grocery,576.54,13,0,0
CUST_RUR_00918,grocery,599.27,15,0,0
CUST_RUR_00918,grocery,1736.25,8,0,0
CUST_RUR_00918,dining,273.62,19,1,0
CUST_RUR_00918,grocery,608.31,23,1,0
CUST_RUR_00918,fuel,204.39,10,0,0
CUST_RUR_00918,utility,2049.34,1,1,1
CUST_RUR_00918,transfer,1690.18,0,0,0
CUST_RUR_00918,emi,765.59,11,0,0
CUST_RUR_00918,grocery,1004.63,16,0,0
CUST_RUR_00918,grocery,683.96,0,0,0
CUST_RUR_00918,emi,121.97,20,1,0
CUST_RUR_00918,dining,1639.19,17,0,0
CUST_RUR_00918,grocery,1707.81,16,0,0
CUST_RUR_00918,emi,1158.68,6,0,0
CUST_RUR_00918,fuel,943.3,13,0,0
CUST_RUR_00918,transfer,1193.75,17,0,0
CUST_RUR_00918,dining,1213.55,11,1,0
CUST_RUR_00918,grocery,1740.46,17,0,0
CUST_RUR_00918,utility,1663.75,10,1,0
CUST_RUR_00918,fuel,1718.56,21,0,0
CUST_RUR_00918,medical,1513.55,13,0,0
CUST_RUR_00918,medical,728.03,8,1,0
CUST_RUR_00918,utility,1616.08,17,0,0
